Mandi_Name-Agmark,District_ID,District_Name-Agmark,State_Name
Jagnair,2008.0,Agra,Uttar Pradesh
Jarar,2008.0,Agra,Uttar Pradesh
Khairagarh,2008.0,Agra,Uttar Pradesh
Samsabad,2008.0,Agra,Uttar Pradesh
Bewar,2009.0,Mainpuri,Uttar Pradesh
Ghiraur,2009.0,Mainpuri,Uttar Pradesh
Mainpuri,2009.0,Mainpuri,Uttar Pradesh
Aliganj,2010.0,Etah,Uttar Pradesh
Awagarh,2010.0,Etah,Uttar Pradesh
Etah,2010.0,Etah,Uttar Pradesh
Ganjdudwara,2010.0,Etah,Uttar Pradesh
Kasganj,2010.0,Etah,Uttar Pradesh
Anwala,2011.0,Bareilly,Uttar Pradesh
Bahedi,2011.0,Bareilly,Uttar Pradesh
Bareilly,2011.0,Bareilly,Uttar Pradesh
Richha,2011.0,Bareilly,Uttar Pradesh
Badda,2013.0,Shahjahanpur,Uttar Pradesh
Jalalabad,2013.0,Shahjahanpur,Uttar Pradesh
Katra,2013.0,Shahjahanpur,Uttar Pradesh
Puwaha,2013.0,Shahjahanpur,Uttar Pradesh
Shahjahanpur,2013.0,Shahjahanpur,Uttar Pradesh
Tilhar,2013.0,Shahjahanpur,Uttar Pradesh
Bijnaur,2015.0,Bijnor,Uttar Pradesh
Chaandpur,2015.0,Bijnor,Uttar Pradesh
Dhampur,2015.0,Bijnor,Uttar Pradesh
Haldaur,2015.0,Bijnor,Uttar Pradesh
Kiratpur,2015.0,Bijnor,Uttar Pradesh
Nagina,2015.0,Bijnor,Uttar Pradesh
Najibabad,2015.0,Bijnor,Uttar Pradesh
Milak,2017.0,Rampur,Uttar Pradesh
Rampur,2017.0,Rampur,Uttar Pradesh
Shahabad,2017.0,Rampur,Uttar Pradesh
Tanda(Rampur),2017.0,Rampur,Uttar Pradesh
Vilaspur,2017.0,Rampur,Uttar Pradesh
Bharthna,2019.0,Etawah,Uttar Pradesh
Etawah,2019.0,Etawah,Uttar Pradesh
Jasvantnagar,2019.0,Etawah,Uttar Pradesh
Bindki,2021.0,Fatehpur,Uttar Pradesh
Fatehpur,2021.0,Fatehpur,Uttar Pradesh
Jahanabad,2021.0,Fatehpur,Uttar Pradesh
Khaga,2021.0,Fatehpur,Uttar Pradesh
Kishunpur,2021.0,Fatehpur,Uttar Pradesh
Lalitpur,2023.0,Lalitpur,Uttar Pradesh
Mehrauni,2023.0,Lalitpur,Uttar Pradesh
Baruwasagar,2024.0,Jhansi,Uttar Pradesh
Chirgaon,2024.0,Jhansi,Uttar Pradesh
Gurusarai,2024.0,Jhansi,Uttar Pradesh
Jhansi,2024.0,Jhansi,Uttar Pradesh
Mauranipur,2024.0,Jhansi,Uttar Pradesh
Moth,2024.0,Jhansi,Uttar Pradesh
Bharuasumerpur,2026.0,Hamirpur,Uttar Pradesh
Hamirpur,2026.0,Hamirpur,Uttar Pradesh
Kurara,2026.0,Hamirpur,Uttar Pradesh
Maudaha,2026.0,Hamirpur,Uttar Pradesh
Muskara,2026.0,Hamirpur,Uttar Pradesh
Raath,2026.0,Hamirpur,Uttar Pradesh
Atarra,2027.0,Banda,Uttar Pradesh
Baberu,2027.0,Banda,Uttar Pradesh
Banda,2027.0,Banda,Uttar Pradesh
Pahariya pandeypur(F&V),2028.0,Varanasi,Uttar Pradesh
Varanasi(F&V),2028.0,Varanasi,Uttar Pradesh
Varanasi(Grain),2028.0,Varanasi,Uttar Pradesh
Ahirora,2029.0,Mirzapur,Uttar Pradesh
Mirzapur,2029.0,Mirzapur,Uttar Pradesh
Jaunpur,2030.0,Jaunpur,Uttar Pradesh
Mugrabaadshahpur,2030.0,Jaunpur,Uttar Pradesh
Shahganj,2030.0,Jaunpur,Uttar Pradesh
Gazipur,2031.0,Ghazipur,Uttar Pradesh
Jamanian,2031.0,Ghazipur,Uttar Pradesh
Jangipura,2031.0,Ghazipur,Uttar Pradesh
Saidpur,2031.0,Ghazipur,Uttar Pradesh
Yusufpur,2031.0,Ghazipur,Uttar Pradesh
Chorichora,2033.0,Gorakhpur,Uttar Pradesh
Gorakhpur,2033.0,Gorakhpur,Uttar Pradesh
Sehjanwa,2033.0,Gorakhpur,Uttar Pradesh
Barhaj,2034.0,Deoria,Uttar Pradesh
Devariya,2034.0,Deoria,Uttar Pradesh
Basti,2035.0,Basti,Uttar Pradesh
Azamgarh,2036.0,Azamgarh,Uttar Pradesh
Banthara,2037.0,Lucknow,Uttar Pradesh
Lucknow,2037.0,Lucknow,Uttar Pradesh
Bangarmau,2038.0,Unnao,Uttar Pradesh
Purwa,2038.0,Unnao,Uttar Pradesh
Unnao,2038.0,Unnao,Uttar Pradesh
Hargaon (Laharpur),2040.0,Sitapur,Uttar Pradesh
Maholi,2040.0,Sitapur,Uttar Pradesh
Mehmoodabad,2040.0,Sitapur,Uttar Pradesh
Misrikh,2040.0,Sitapur,Uttar Pradesh
Sindholi,2040.0,Sitapur,Uttar Pradesh
Sitapur,2040.0,Sitapur,Uttar Pradesh
Viswan,2040.0,Sitapur,Uttar Pradesh
Hardoi,2041.0,Hardoi,Uttar Pradesh
Madhoganj,2041.0,Hardoi,Uttar Pradesh
Sandi,2041.0,Hardoi,Uttar Pradesh
Sandila,2041.0,Hardoi,Uttar Pradesh
Shahabad(New Mandi),2041.0,Hardoi,Uttar Pradesh
Faizabad,2043.0,Faizabad,Uttar Pradesh
Gonda,2044.0,Gonda,Uttar Pradesh
Karnailganj,2044.0,Gonda,Uttar Pradesh
Nawabganj,2044.0,Gonda,Uttar Pradesh
Bahraich,2045.0,Bahraich,Uttar Pradesh
Mihipurwa,2045.0,Bahraich,Uttar Pradesh
Naanpara,2045.0,Bahraich,Uttar Pradesh
Risia,2045.0,Bahraich,Uttar Pradesh
Ruperdeeha,2045.0,Bahraich,Uttar Pradesh
Jafarganj,2046.0,Sultanpur,Uttar Pradesh
Sultanpur,2046.0,Sultanpur,Uttar Pradesh
Barabanki,2048.0,Barabanki,Uttar Pradesh
Rudauli,2048.0,Barabanki,Uttar Pradesh
Safdarganj,2048.0,Barabanki,Uttar Pradesh
Bagpat,2062.0,Baghpat,Uttar Pradesh
Baraut,2062.0,Baghpat,Uttar Pradesh
Khekda,2062.0,Baghpat,Uttar Pradesh
Haathras,2064.0,Hathras,Uttar Pradesh
Shadabad,2064.0,Hathras,Uttar Pradesh
Sikandraraau,2064.0,Hathras,Uttar Pradesh
Firozabad,2065.0,Firozabad,Uttar Pradesh
Shikohabad,2065.0,Firozabad,Uttar Pradesh
Sirsaganj,2065.0,Firozabad,Uttar Pradesh
Tundla,2065.0,Firozabad,Uttar Pradesh
Achalda,2068.0,Auraiya,Uttar Pradesh
Auraiya,2068.0,Auraiya,Uttar Pradesh
Dibiapur,2068.0,Auraiya,Uttar Pradesh
Bharwari,2069.0,Kaushambi,Uttar Pradesh
Charkhari,2070.0,Mahoba,Uttar Pradesh
Mahoba,2070.0,Mahoba,Uttar Pradesh
Panwadi,2070.0,Mahoba,Uttar Pradesh
Chandoli,2072.0,Chandauli,Uttar Pradesh
Dudhi,2073.0,Sonbhadra,Uttar Pradesh
Robertsganj,2073.0,Sonbhadra,Uttar Pradesh
Anandnagar,2076.0,Maharajganj,Uttar Pradesh
Gadaura,2076.0,Maharajganj,Uttar Pradesh
Maharajganj,2076.0,Maharajganj,Uttar Pradesh
Nautnava,2076.0,Maharajganj,Uttar Pradesh
Partaval,2076.0,Maharajganj,Uttar Pradesh
Naugarh,2078.0,Siddharth Nagar,Uttar Pradesh
Sahiyapur,2078.0,Siddharth Nagar,Uttar Pradesh
Soharatgarh,2078.0,Siddharth Nagar,Uttar Pradesh
Wansi,2078.0,Siddharth Nagar,Uttar Pradesh
Khalilabad,2079.0,Sant Kabir Nagar,Uttar Pradesh
Payagpur,2082.0,Shravasti,Uttar Pradesh
Balrampur,2326.0,Balrampur,Uttar Pradesh
Panchpedwa,2326.0,Balrampur,Uttar Pradesh
Tulsipur,2326.0,Balrampur,Uttar Pradesh
Utraula,2326.0,Balrampur,Uttar Pradesh
Chakrata,2505.0,Dehradoon,Uttrakhand
Dehradoon,2505.0,Dehradoon,Uttrakhand
Rishikesh,2505.0,Dehradoon,Uttrakhand
Vikasnagar,2505.0,Dehradoon,Uttrakhand
Kotadwara,2508.0,Garhwal (Pauri),Uttrakhand
Bazpur,2512.0,UdhamSinghNagar,Uttrakhand
Gadarpur,2512.0,UdhamSinghNagar,Uttrakhand
Jaspur(UC),2512.0,UdhamSinghNagar,Uttrakhand
Kashipur,2512.0,UdhamSinghNagar,Uttrakhand
Khateema,2512.0,UdhamSinghNagar,Uttrakhand
Kicchha,2512.0,UdhamSinghNagar,Uttrakhand
Nanakmatta,2512.0,UdhamSinghNagar,Uttrakhand
Rudrapur,2512.0,UdhamSinghNagar,Uttrakhand
Sitarganj,2512.0,UdhamSinghNagar,Uttrakhand
Lohaghat(Naveen Mandi Sthal),2504.0,Champawat,Uttrakhand
Tanakpur,2504.0,Champawat,Uttrakhand
Bhagwanpur(Naveen Mandi Sthal),2506.0,Haridwar,Uttrakhand
Haridwar Union,2506.0,Haridwar,Uttrakhand
Lakshar,2506.0,Haridwar,Uttrakhand
Manglaur,2506.0,Haridwar,Uttrakhand
Roorkee,2506.0,Haridwar,Uttrakhand
Bhowali(Naveen Mandi Sthal),,Nanital,Uttrakhand
Haldwani,,Nanital,Uttrakhand
Kaladhungi(Naveen Mandi Sthal),,Nanital,Uttrakhand
Ramnagar,,Nanital,Uttrakhand
Baxirhat,2103.0,Coochbehar,West Bengal
Coochbehar,2103.0,Coochbehar,West Bengal
Dinhata,2103.0,Coochbehar,West Bengal
Haldibari,2103.0,Coochbehar,West Bengal
Mathabhanga,2103.0,Coochbehar,West Bengal
Mekhliganj,2103.0,Coochbehar,West Bengal
Pundibari,2103.0,Coochbehar,West Bengal
Toofanganj,2103.0,Coochbehar,West Bengal
Baruipur(Canning),2109.0,Sounth 24 Parganas,West Bengal
Diamond Harbour(South 24-pgs),2109.0,Sounth 24 Parganas,West Bengal
Balarampur,2115.0,Puruliya,West Bengal
Kasipur,2115.0,Puruliya,West Bengal
Kasipur(Jhalda),2115.0,Puruliya,West Bengal
Purulia,2115.0,Puruliya,West Bengal
Garbeta,2116.0,Medinipur(W),West Bengal
Garbeta(Medinipur),2116.0,Medinipur(W),West Bengal
Ghatal,2116.0,Medinipur(W),West Bengal
Jhargram,2116.0,Medinipur(W),West Bengal
Kolaghat,2116.0,Medinipur(W),West Bengal
Medinipur(West),2116.0,Medinipur(W),West Bengal
Midnapore Sadar,2116.0,Medinipur(W),West Bengal
Egra/contai,2117.0,Medinipur(E),West Bengal
Kolaghat,2117.0,Medinipur(E),West Bengal
Tamluk (Medinipur E),2117.0,Medinipur(E),West Bengal
Bara Bazar (Posta Bazar),,Kolkata,West Bengal
Mechua,,Kolkata,West Bengal
Sealdah Koley Market,,Kolkata,West Bengal
Darjeeling,2101.0,Darjeeling,West Bengal
Darjeeling(Klimpong),2101.0,Darjeeling,West Bengal
Kalimpong,2101.0,Darjeeling,West Bengal
Karsiyang(Matigara),2101.0,Darjeeling,West Bengal
Matigara,2101.0,Darjeeling,West Bengal
Siliguri,2101.0,Darjeeling,West Bengal
Alipurduar,2102.0,Jalpaiguri,West Bengal
Belacoba,2102.0,Jalpaiguri,West Bengal
Dhupguri,2102.0,Jalpaiguri,West Bengal
Falakata,2102.0,Jalpaiguri,West Bengal
Falakata(Dhupguri),2102.0,Jalpaiguri,West Bengal
Jalpaiguri Sadar,2102.0,Jalpaiguri,West Bengal
Moynaguri,2102.0,Jalpaiguri,West Bengal
Moynaguri(Dhupguri),2102.0,Jalpaiguri,West Bengal
English Bazar,2105.0,Malda,West Bengal
Gajol,2105.0,Malda,West Bengal
Samsi,2105.0,Malda,West Bengal
Beldanga,2106.0,Murshidabad,West Bengal
Jangipur,2106.0,Murshidabad,West Bengal
Jiaganj,2106.0,Murshidabad,West Bengal
Jiaganj(Lalbagh),2106.0,Murshidabad,West Bengal
Kandi,2106.0,Murshidabad,West Bengal
Kasimbazar,2106.0,Murshidabad,West Bengal
Lalbagh,2106.0,Murshidabad,West Bengal
Bethuadahari,2107.0,Nadia,West Bengal
Chakdah,2107.0,Nadia,West Bengal
Chakdah(Kalyani),2107.0,Nadia,West Bengal
Kalyani,2107.0,Nadia,West Bengal
Karimpur,2107.0,Nadia,West Bengal
Nadia,2107.0,Nadia,West Bengal
Ranaghat,2107.0,Nadia,West Bengal
Ranaghat(Kalyani),2107.0,Nadia,West Bengal
Barasat,2108.0,North 24 Parganas,West Bengal
Diamond Harbour\t,2108.0,North 24 Parganas,West Bengal
Habra,2108.0,North 24 Parganas,West Bengal
South 24-PGS,2108.0,North 24 Parganas,West Bengal
Howrah,2110.0,Howrah,West Bengal
Ramkrishanpur(Howrah),2110.0,Howrah,West Bengal
Uluberia,2110.0,Howrah,West Bengal
Champadanga,2111.0,Hooghly,West Bengal
ChinSurah,2111.0,Hooghly,West Bengal
Kalipur,2111.0,Hooghly,West Bengal
Kalipur(Champadanga),2111.0,Hooghly,West Bengal
Pandua,2111.0,Hooghly,West Bengal
Sheoraphuly,2111.0,Hooghly,West Bengal
Birbhum,2113.0,Birbhum,West Bengal
Bishnupur,2113.0,Birbhum,West Bengal
Bolpur,2113.0,Birbhum,West Bengal
Rampurhat,2113.0,Birbhum,West Bengal
Sainthia,2113.0,Birbhum,West Bengal
Sainthia(Suri),2113.0,Birbhum,West Bengal
Bankura Sadar,2114.0,Bankura,West Bengal
Bishnupur(Bankura),2114.0,Bankura,West Bengal
Indus,2114.0,Bankura,West Bengal
Indus(Bankura Sadar),2114.0,Bankura,West Bengal
Khatra,2114.0,Bankura,West Bengal
Islampur,2118.0,Uttar Dinajpur,West Bengal
Kaliaganj,2118.0,Uttar Dinajpur,West Bengal
Raiganj,2118.0,Uttar Dinajpur,West Bengal
Raiganj(Kalinganj),2118.0,Uttar Dinajpur,West Bengal
Balurghat,2119.0,Dakshin Dinajpur,West Bengal
Dakshin Dinajpur,2119.0,Dakshin Dinajpur,West Bengal
Gangarampur,2119.0,Dakshin Dinajpur,West Bengal
Gangarampur(Dakshin Dinajpur),2119.0,Dakshin Dinajpur,West Bengal
Asansol,,Burdwan,West Bengal
Burdwan,,Burdwan,West Bengal
Durgapur,,Burdwan,West Bengal
Guskara,,Burdwan,West Bengal
Guskara(Burdwan),,Burdwan,West Bengal
Kalna,,Burdwan,West Bengal
Katwa,,Burdwan,West Bengal
Memari,,Burdwan,West Bengal
